id,name,length,width,height,weight,category,priority,fragility,stackable,access_freq,can_rotate
SYN-dfd96059,Synthetic instant meals 265,1.14,0.38,0.47,11.18,instant meals,1,0,1,10,1
SYN-a4958763,Synthetic instant meals 266,0.94,0.29,0.46,9.8,instant meals,2,0,1,6,1
SYN-7fa7710f,Synthetic potatoe products 267,1.18,0.8,0.57,14.32,potatoe products,1,0,1,8,1
SYN-054455ce,Synthetic vegetables 268,0.71,0.42,0.57,10.26,vegetables,1,1,0,4,1
SYN-4a8cac03,Synthetic ice cream 269,1.13,0.36,0.5,13.44,ice cream,2,1,0,5,1
SYN-a18bec3b,Synthetic herbs/spice 270,0.67,0.41,0.61,11.23,herbs/spice,3,0,1,4,1
SYN-19c0e891,Synthetic vegetables 271,0.89,0.58,0.23,13.07,vegetables,1,1,0,8,1
SYN-2979a82e,Synthetic poultry 272,0.77,0.54,0.5,21.41,poultry,2,0,1,3,1
SYN-a531334e,Synthetic potatoe products 273,0.82,0.53,0.25,11.75,potatoe products,2,0,1,3,1
SYN-abe6073e,Synthetic ice cream 274,0.77,0.67,0.61,15.94,ice cream,2,1,0,9,1
SYN-831ade9b,Synthetic confectionery 275,0.67,0.42,0.61,10.72,confectionery,1,1,0,7,1
SYN-d6bddd7a,Synthetic instant meals 276,1.14,0.41,0.47,13.67,instant meals,2,0,1,2,1
SYN-6da4d83b,Synthetic candy 277,0.78,0.53,0.55,20.38,candy,2,0,1,6,1
SYN-15d4882e,Synthetic fruit 278,0.83,0.53,0.37,10.26,fruit,1,1,0,5,1
SYN-000aefd9,Synthetic poultry 279,0.82,0.58,0.31,10.43,poultry,1,0,1,6,1
SYN-d0eb9866,Synthetic poultry 280,1.15,0.68,0.64,17.67,poultry,3,0,1,10,1
SYN-30953e18,Synthetic bakery products 281,0.7,0.42,0.56,9.32,bakery products,1,1,0,5,1
SYN-7ea598ff,Synthetic fish 282,1.17,0.39,0.47,12.92,fish,2,0,1,7,1
SYN-27ca82bb,Synthetic seafood 283,0.66,0.41,0.59,11.53,seafood,2,0,0,6,1
SYN-5ba5b8e5,Synthetic bakery products 284,0.75,0.52,0.62,18.08,bakery products,2,1,0,5,1
SYN-0063b8c9,Synthetic bakery products 285,1.16,0.62,0.66,19.84,bakery products,1,1,0,4,1
SYN-9011a3b8,Synthetic poultry 286,0.79,0.57,0.53,18.55,poultry,3,0,1,9,1
SYN-01dc83f1,Synthetic candy 287,1.18,0.78,0.3,18.93,candy,3,0,1,1,1
SYN-cf8ff02b,Synthetic potatoe products 288,0.67,0.42,0.6,11.09,potatoe products,1,0,0,3,1
SYN-a8fa8a0d,Synthetic seafood 289,1.15,0.38,0.5,13.86,seafood,2,0,1,3,1
SYN-92dcf34c,Synthetic side dish 290,0.77,0.75,0.37,14.24,side dish,2,0,1,10,1
SYN-c92fd965,Synthetic confectionery 291,0.77,0.51,0.54,21.05,confectionery,2,1,0,10,1
SYN-9c85e783,Synthetic seafood 292,1.15,0.41,0.47,13.64,seafood,2,0,1,9,1
SYN-4fb5f504,Synthetic fish 293,1.11,0.45,0.55,10.13,fish,1,0,1,5,1
SYN-fc80b8f7,Synthetic confectionery 294,0.71,0.39,0.58,12.6,confectionery,3,1,0,7,1
SYN-c1211c29,Synthetic ice cream 295,1.18,0.79,0.36,14.86,ice cream,3,1,0,3,1
SYN-12c809f2,Synthetic potatoe products 296,1.17,0.68,0.18,17.96,potatoe products,3,0,1,2,1
SYN-01f750fd,Synthetic ice cream 297,0.97,0.57,0.3,13.29,ice cream,3,1,0,10,1
SYN-284c96d5,Synthetic side dish 298,1.12,0.37,0.58,12.21,side dish,3,0,1,6,1
SYN-5e04fd25,Synthetic dairy products 299,1.1,0.45,0.46,13.35,dairy products,2,0,1,10,1
SYN-b33bf94f,Synthetic bakery products 300,0.82,0.32,0.31,15.6,bakery products,2,1,0,2,1
SYN-ff054b0f,Synthetic poultry 301,0.93,0.53,0.55,19.23,poultry,3,0,1,9,1
SYN-d7dd3cdc,Synthetic instant meals 302,0.79,0.54,0.57,20.04,instant meals,1,0,1,5,1
SYN-eaec784f,Synthetic dairy products 303,1.14,0.71,0.19,16.09,dairy products,2,0,1,8,1
SYN-2b4373f0,Synthetic snack 304,0.67,0.41,0.6,10.7,snack,2,0,1,7,1
SYN-13d8f680,Synthetic pizza 305,1.15,0.37,0.49,13.18,pizza,3,0,1,10,1
SYN-7f2ac731,Synthetic confectionery 306,0.76,0.78,0.36,12.1,confectionery,2,1,0,5,1
SYN-8fea1966,Synthetic ice cream 307,1.12,0.35,0.54,13.96,ice cream,3,1,0,6,1
SYN-6cba15b1,Synthetic instant meals 308,0.68,0.41,0.6,11.26,instant meals,1,0,1,1,1
SYN-397fbf1d,Synthetic potatoe products 309,1.16,0.49,0.68,17.82,potatoe products,3,0,1,8,1
SYN-5db893bc,Synthetic instant meals 310,0.78,0.53,0.55,20.44,instant meals,2,0,1,9,1
SYN-3a13393b,Synthetic vegetables 311,0.77,0.58,0.63,10.52,vegetables,3,1,0,10,1
SYN-2953c4e8,Synthetic ice cream 312,0.77,0.47,0.48,20.79,ice cream,2,1,0,3,1
SYN-0f8b2419,Synthetic vegetables 313,1.16,0.4,0.48,13.72,vegetables,1,1,0,7,1
SYN-bb8061b6,Synthetic instant meals 314,0.79,0.56,0.54,19.65,instant meals,3,0,0,9,1
SYN-98ed41db,Synthetic dairy products 315,0.81,0.55,0.48,13.79,dairy products,3,0,1,4,1
SYN-e49ff65f,Synthetic fruit 316,1.14,0.4,0.48,12.88,fruit,1,1,0,9,1
SYN-356b1a31,Synthetic pizza 317,0.74,0.39,0.6,14.11,pizza,1,0,1,9,1
SYN-53c3f81a,Synthetic vegetables 318,1.19,0.8,0.57,14.21,vegetables,3,1,0,10,1
SYN-47d6da9f,Synthetic poultry 319,1.14,0.44,0.53,10.36,poultry,1,0,1,6,1
SYN-0fb19470,Synthetic bakery products 320,0.78,0.54,0.57,20.34,bakery products,1,1,0,5,1
SYN-c59321d4,Synthetic bakery products 321,0.78,0.41,0.43,19.03,bakery products,1,1,0,8,1
SYN-a7d50876,Synthetic confectionery 322,0.67,0.42,0.61,11.54,confectionery,2,1,0,4,1
SYN-0c9e8468,Synthetic side dish 323,1.1,0.37,0.49,12.4,side dish,2,0,1,8,1
SYN-d5fec79a,Synthetic side dish 324,0.65,0.39,0.36,13.12,side dish,2,0,1,8,1
SYN-fd5d6447,Synthetic poultry 325,1.09,0.53,0.46,17.44,poultry,3,0,1,10,1
SYN-5ee0d82c,Synthetic instant meals 326,0.76,0.75,0.37,14.65,instant meals,3,0,1,5,1
SYN-21bc7822,Synthetic red meat 327,1.18,0.7,0.56,17.59,red meat,1,0,1,4,1
SYN-1ba42eba,Synthetic pizza 328,1.12,0.5,0.62,19.92,pizza,1,0,1,2,1
SYN-f6c03c28,Synthetic bakery products 329,0.77,0.54,0.62,19.5,bakery products,3,1,0,1,1
SYN-72870a6c,Synthetic confectionery 330,1.18,0.8,0.49,14.01,confectionery,3,1,0,3,1
SYN-bff08545,Synthetic side dish 331,1.03,0.68,0.55,10.24,side dish,1,0,1,9,1
SYN-4a227031,Synthetic instant meals 332,0.84,0.65,0.29,9.14,instant meals,3,0,0,5,1
SYN-78701b11,Synthetic red meat 333,0.8,0.62,0.5,20.75,red meat,1,0,1,4,1
SYN-03f3f5fb,Synthetic confectionery 334,1.14,0.38,0.5,12.71,confectionery,1,1,0,9,1
SYN-874d9a05,Synthetic confectionery 335,1.17,0.76,0.21,21.61,confectionery,3,1,0,6,1
SYN-de941eb6,Synthetic ice cream 336,1.05,0.58,0.29,14.56,ice cream,2,1,0,10,1
SYN-f8bb1ca9,Synthetic vegetables 337,0.76,0.35,0.44,14.39,vegetables,3,1,0,2,1
SYN-7be19f1d,Synthetic ice cream 338,0.68,0.41,0.61,11.13,ice cream,3,1,0,3,1
SYN-4bae7870,Synthetic fish 339,0.75,0.53,0.36,13.41,fish,1,0,1,3,1
SYN-b9158f5a,Synthetic pizza 340,1.17,0.76,0.51,12.71,pizza,3,0,1,6,1
SYN-63bf8d5d,Synthetic red meat 341,0.64,0.36,0.54,7.25,red meat,2,0,1,10,1
SYN-15cfecd0,Synthetic vegetables 342,1.01,0.29,0.46,10.31,vegetables,2,1,0,9,1
SYN-59bc4915,Synthetic instant meals 343,1.18,0.8,0.44,14.61,instant meals,1,0,0,1,1
SYN-2fb32221,Synthetic instant meals 344,0.78,0.79,0.32,9.39,instant meals,2,0,0,3,1
SYN-40af4946,Synthetic poultry 345,0.84,0.31,0.3,13.47,poultry,2,0,1,10,1
SYN-b035575d,Synthetic ice cream 346,1.02,0.46,0.45,10.53,ice cream,3,1,0,2,1
SYN-66de1e9d,Synthetic instant meals 347,0.68,0.41,0.59,9.98,instant meals,1,0,1,2,1
SYN-e3ec3fe6,Synthetic fish 348,0.8,0.57,0.5,19.52,fish,3,0,1,8,1
SYN-295274a8,Synthetic ice cream 349,0.53,0.4,0.5,8.1,ice cream,2,1,0,1,1
SYN-52e580ec,Synthetic ice cream 350,1.15,0.43,0.43,15.06,ice cream,3,1,0,1,1
SYN-07e52b8f,Synthetic pizza 351,1.18,0.57,0.49,8.21,pizza,1,0,1,6,1
SYN-f5bb4394,Synthetic pizza 352,0.77,0.55,0.6,5.75,pizza,2,0,1,10,1
SYN-dbc28826,Synthetic confectionery 353,1.07,0.58,0.32,15.51,confectionery,1,1,0,1,1
SYN-66b6a925,Synthetic candy 354,0.79,0.35,0.34,15.91,candy,3,0,1,5,1
SYN-c16e00fc,Synthetic non-food products 355,1.04,0.35,0.47,10.68,non-food products,2,0,1,10,1
SYN-9632bb36,Synthetic confectionery 356,0.69,0.42,0.48,8.37,confectionery,3,1,0,6,1
SYN-3d386b7b,Synthetic pizza 357,0.61,0.29,0.3,4.07,pizza,3,0,1,3,1
SYN-e8e8d4be,Synthetic confectionery 358,1.08,0.37,0.49,11.29,confectionery,2,1,0,10,1
SYN-5edb0aff,Synthetic confectionery 359,0.79,0.52,0.54,6.96,confectionery,1,1,0,7,1
SYN-26e8b682,Synthetic bakery products 360,0.57,0.42,0.36,10.98,bakery products,1,1,0,1,1
SYN-f397a937,Synthetic dairy products 361,1.15,0.56,0.68,16.35,dairy products,1,0,1,1,1
SYN-0633a3ef,Synthetic candy 362,1.14,0.43,0.43,14.94,candy,2,0,0,9,1
SYN-b4a608c5,Synthetic side dish 363,0.74,0.54,0.43,21.27,side dish,3,0,0,2,1
SYN-5560d4f3,Synthetic snack 364,1.12,0.47,0.51,17.32,snack,1,0,1,9,1
SYN-b41c0a6b,Synthetic snack 365,0.78,0.54,0.53,20.87,snack,2,0,1,1,1
SYN-eed8512b,Synthetic candy 366,0.6,0.43,0.52,11.62,candy,1,0,1,1,1
SYN-87224c36,Synthetic fruit 367,0.57,0.43,0.37,11.25,fruit,2,1,0,1,1
SYN-d541152f,Synthetic confectionery 368,1.1,0.46,0.53,10.1,confectionery,2,1,0,4,1
SYN-69d18d4c,Synthetic confectionery 369,1.18,0.78,0.39,17.94,confectionery,1,1,0,9,1
SYN-0c816843,Synthetic seafood 370,1.09,0.72,0.43,16.78,seafood,3,0,1,8,1
SYN-1ef26346,Synthetic pizza 371,0.94,0.31,0.46,9.94,pizza,1,0,1,6,1
SYN-ee9ccc82,Synthetic bakery products 372,1.18,0.72,0.64,17.03,bakery products,1,1,0,4,1
SYN-92d7b940,Synthetic vegetables 373,0.79,0.4,0.43,18.62,vegetables,3,1,0,9,1
SYN-f1d7252c,Synthetic confectionery 374,1.15,0.36,0.54,15.8,confectionery,1,1,0,10,1
SYN-94e3bdc8,Synthetic confectionery 375,0.79,0.55,0.5,21.57,confectionery,1,1,0,7,1
SYN-05a79e1d,Synthetic side dish 376,1.06,0.5,0.53,14.94,side dish,3,0,1,2,1
SYN-8e13a4e9,Synthetic confectionery 377,0.63,0.43,0.58,10.59,confectionery,1,1,0,4,1
SYN-05b0df32,Synthetic confectionery 378,0.79,0.57,0.56,7.26,confectionery,2,1,0,2,1
SYN-ec7b7285,Synthetic bakery products 379,0.74,0.52,0.42,20.61,bakery products,1,1,0,7,1
SYN-eb618e19,Synthetic side dish 380,0.56,0.42,0.4,11.73,side dish,1,0,1,5,1
SYN-50b960dc,Synthetic poultry 381,1.16,0.37,0.49,14.77,poultry,2,0,1,1,1
SYN-b29e2cd0,Synthetic red meat 382,0.63,0.42,0.55,8.86,red meat,1,0,1,2,1
SYN-c2199ff4,Synthetic bakery products 383,0.67,0.41,0.59,10.11,bakery products,1,1,0,9,1
SYN-a2529047,Synthetic candy 384,0.96,0.46,0.38,8.98,candy,1,0,1,9,1
SYN-f9b13143,Synthetic vegetables 385,0.78,0.55,0.33,11.07,vegetables,2,1,0,1,1
SYN-2b89c101,Synthetic herbs/spice 386,0.8,0.57,0.56,19.8,herbs/spice,1,0,1,3,1
SYN-4225579f,Synthetic non-food products 387,0.84,0.6,0.28,13.45,non-food products,1,0,1,1,1
SYN-742219e3,Synthetic potatoe products 388,0.81,0.52,0.5,5.41,potatoe products,2,0,1,6,1
SYN-b9827354,Synthetic bakery products 389,0.81,0.56,0.44,15.98,bakery products,3,1,0,2,1
SYN-06515dc4,Synthetic bakery products 390,0.78,0.54,0.58,20.3,bakery products,1,1,0,4,1
SYN-02e39f72,Synthetic confectionery 391,0.79,0.54,0.56,20.27,confectionery,3,1,0,2,1
SYN-85474706,Synthetic pizza 392,0.54,0.39,0.57,7.6,pizza,1,0,1,6,1
SYN-f47a91f3,Synthetic red meat 393,0.76,0.53,0.59,19.11,red meat,1,0,1,6,1
SYN-99b64d51,Synthetic potatoe products 394,0.63,0.43,0.57,10.14,potatoe products,2,0,1,2,1
SYN-1625f46f,Synthetic side dish 395,1.07,0.54,0.56,18.59,side dish,3,0,1,10,1
SYN-99add444,Synthetic bakery products 396,0.48,0.39,0.56,6.02,bakery products,3,1,0,3,1
SYN-dc96fe16,Synthetic fish 397,1.13,0.52,0.2,11.74,fish,2,0,1,3,1
SYN-fcb094c8,Synthetic vegetables 398,0.78,0.53,0.56,20.71,vegetables,1,1,0,4,1
SYN-9a090e0a,Synthetic confectionery 399,1.09,0.52,0.56,16.81,confectionery,1,1,0,2,1
SYN-98ce3b8e,Synthetic confectionery 400,1.14,0.43,0.46,13.4,confectionery,2,1,0,3,1
SYN-28648762,Synthetic seafood 401,1.09,0.56,0.24,14.93,seafood,1,0,1,9,1
SYN-73445f70,Synthetic bakery products 402,0.56,0.43,0.43,11.48,bakery products,3,1,0,8,1
SYN-1d2d07b1,Synthetic pizza 403,0.76,0.53,0.62,18.72,pizza,2,0,0,1,1
SYN-9e4a7792,Synthetic ice cream 404,1.17,0.74,0.15,16.47,ice cream,3,1,0,9,1
SYN-b3300e74,Synthetic confectionery 405,0.84,0.29,0.3,13.46,confectionery,1,1,0,8,1
SYN-8f608268,Synthetic instant meals 406,0.78,0.53,0.55,20.31,instant meals,2,0,1,5,1
SYN-96629a54,Synthetic confectionery 407,0.8,0.57,0.46,8.66,confectionery,1,1,0,6,1
SYN-ddf697a4,Synthetic ice cream 408,0.68,0.39,0.55,9.31,ice cream,3,1,0,9,1
SYN-343175e8,Synthetic confectionery 409,0.5,0.37,0.47,4.27,confectionery,3,1,0,10,1
SYN-5841e789,Synthetic confectionery 410,0.59,0.35,0.35,6.05,confectionery,1,1,0,10,1
SYN-bf7b66f6,Synthetic confectionery 411,1.18,0.78,0.6,16.56,confectionery,1,1,0,1,1
SYN-fa6790ee,Synthetic bakery products 412,0.8,0.36,0.43,17.11,bakery products,3,1,0,9,1
SYN-d2bd94ff,Synthetic instant meals 413,1.15,0.42,0.45,14.89,instant meals,2,0,1,6,1
SYN-fd3d7fb6,Synthetic fruit 414,0.82,0.58,0.29,9.51,fruit,2,1,0,8,1
SYN-f687984c,Synthetic seafood 415,0.68,0.4,0.59,10.27,seafood,3,0,0,4,1
SYN-3d3beaac,Synthetic potatoe products 416,1.13,0.47,0.31,15.26,potatoe products,1,0,1,4,1
SYN-e424768b,Synthetic seafood 417,1.18,0.79,0.61,14.97,seafood,2,0,1,6,1
SYN-14836949,Synthetic confectionery 418,0.82,0.44,0.56,11.24,confectionery,1,1,0,1,1
SYN-53949d9d,Synthetic red meat 419,0.78,0.53,0.52,21.0,red meat,3,0,1,6,1
SYN-cc364a6a,Synthetic instant meals 420,0.54,0.37,0.41,8.78,instant meals,2,0,1,9,1
SYN-e76983d2,Synthetic candy 421,0.78,0.54,0.26,10.11,candy,3,0,1,10,1
SYN-2923e228,Synthetic vegetables 422,1.03,0.33,0.47,10.83,vegetables,2,1,0,10,1
SYN-2c129be1,Synthetic instant meals 423,0.98,0.39,0.3,6.81,instant meals,3,0,1,5,1
SYN-e6f1263f,Synthetic fruit 424,0.57,0.42,0.4,11.88,fruit,2,1,0,7,1
SYN-7e43fedf,Synthetic confectionery 425,0.67,0.41,0.61,10.82,confectionery,2,1,0,10,1
SYN-c51d398a,Synthetic potatoe products 426,1.05,0.33,0.48,11.62,potatoe products,1,0,1,1,1
SYN-bb21bfea,Synthetic meat 427,0.91,0.59,0.26,13.51,meat,1,0,1,7,1
SYN-ea7de2e5,Synthetic poultry 428,1.17,0.77,0.18,17.91,poultry,3,0,1,4,1
SYN-0992fc38,Synthetic fruit 429,1.16,0.4,0.47,13.13,fruit,3,1,0,7,1
SYN-b8074b1d,Synthetic poultry 430,0.54,0.35,0.52,6.41,poultry,1,0,1,3,1
SYN-da4ecfbd,Synthetic pizza 431,1.14,0.62,0.67,20.38,pizza,1,0,1,3,1
SYN-e5e0efdb,Synthetic fruit 432,1.09,0.53,0.58,19.88,fruit,3,1,0,4,1
SYN-93f634c1,Synthetic ice cream 433,1.1,0.48,0.45,15.86,ice cream,1,1,0,10,1
SYN-08b041fe,Synthetic confectionery 434,1.1,0.48,0.5,11.69,confectionery,2,1,0,7,1
SYN-adcaec41,Synthetic bakery products 435,0.78,0.54,0.53,20.46,bakery products,3,1,0,5,1
SYN-8fd947f6,Synthetic vegetables 436,0.76,0.76,0.36,13.69,vegetables,1,1,0,9,1
SYN-232ab26d,Synthetic bakery products 437,1.14,0.4,0.51,15.02,bakery products,2,1,0,7,1
SYN-76dc08c7,Synthetic ice cream 438,0.76,0.53,0.51,21.21,ice cream,2,1,0,9,1
SYN-cf4a2487,Synthetic pizza 439,0.69,0.38,0.44,13.7,pizza,1,0,0,10,1
SYN-c54be166,Synthetic fruit 440,1.18,0.8,0.57,14.75,fruit,1,1,0,8,1
SYN-56064f23,Synthetic confectionery 441,0.73,0.37,0.48,14.03,confectionery,1,1,0,10,1
SYN-80c9ae53,Synthetic candy 442,0.76,0.52,0.63,19.03,candy,2,0,1,5,1
SYN-e6a8e7eb,Synthetic ice cream 443,1.18,0.8,0.6,14.72,ice cream,3,1,0,6,1
SYN-de947adb,Synthetic candy 444,0.82,0.62,0.53,8.5,candy,3,0,1,5,1
SYN-e0eacef1,Synthetic fish 445,0.79,0.54,0.58,19.1,fish,1,0,1,5,1
SYN-fe3f72a3,Synthetic confectionery 446,0.82,0.56,0.54,18.99,confectionery,3,1,0,10,1
SYN-c375123c,Synthetic vegetables 447,1.05,0.5,0.53,15.18,vegetables,1,1,0,4,1
SYN-a4cfaf7f,Synthetic ice cream 448,0.78,0.53,0.59,19.97,ice cream,3,1,0,8,1
SYN-56babc9d,Synthetic fish 449,0.8,0.58,0.34,11.35,fish,1,0,1,4,1
SYN-a0ed5111,Synthetic bakery products 450,0.8,0.32,0.31,15.3,bakery products,1,1,0,3,1
SYN-7cc54c6a,Synthetic candy 451,0.81,0.33,0.37,16.38,candy,3,0,1,5,1
SYN-5a39c69c,Synthetic poultry 452,0.79,0.5,0.57,12.88,poultry,2,0,1,8,1
SYN-2a9bd2e7,Synthetic bakery products 453,0.69,0.43,0.62,12.22,bakery products,2,1,0,10,1
SYN-fed41660,Synthetic side dish 454,0.57,0.42,0.37,11.96,side dish,3,0,1,1,1
SYN-3680617a,Synthetic bakery products 455,1.12,0.46,0.48,15.54,bakery products,2,1,0,4,1
SYN-a00e56da,Synthetic bakery products 456,0.76,0.5,0.29,5.99,bakery products,2,1,0,2,1
SYN-fc3f2fca,Synthetic fish 457,0.67,0.41,0.58,11.05,fish,1,0,1,5,1
SYN-02f12248,Synthetic ice cream 458,0.77,0.54,0.44,5.65,ice cream,2,1,0,4,1
SYN-2de7e9a4,Synthetic candy 459,0.75,0.53,0.46,20.71,candy,1,0,1,6,1
SYN-3032eee2,Synthetic herbs/spice 460,0.57,0.42,0.35,11.04,herbs/spice,3,0,1,8,1
SYN-a07e4925,Synthetic confectionery 461,0.79,0.33,0.34,15.59,confectionery,2,1,0,10,1
SYN-8c0d5850,Synthetic instant meals 462,0.77,0.54,0.6,19.54,instant meals,2,0,1,8,1
SYN-7a027367,Synthetic instant meals 463,0.79,0.56,0.54,19.71,instant meals,1,0,1,8,1
SYN-052ff213,Synthetic confectionery 464,1.11,0.38,0.48,12.71,confectionery,1,1,0,5,1
SYN-443149de,Synthetic bakery products 465,0.81,0.31,0.31,15.28,bakery products,3,1,0,4,1
SYN-6159fe7b,Synthetic potatoe products 466,1.08,0.53,0.56,18.63,potatoe products,1,0,1,8,1
SYN-f389032b,Synthetic fruit 467,0.74,0.68,0.53,15.29,fruit,2,1,0,2,1
SYN-aa9bec28,Synthetic bakery products 468,0.56,0.43,0.43,11.66,bakery products,2,1,0,8,1
SYN-c94719ee,Synthetic ice cream 469,0.66,0.42,0.61,10.79,ice cream,3,1,0,9,1
SYN-c5c9d4fd,Synthetic confectionery 470,0.67,0.41,0.61,11.15,confectionery,3,1,0,6,1
SYN-60cc8bdb,Synthetic confectionery 471,0.67,0.42,0.61,11.17,confectionery,2,1,0,5,1
SYN-f190655e,Synthetic vegetables 472,0.66,0.41,0.59,10.91,vegetables,1,1,0,10,1
SYN-94c8f0ce,Synthetic ice cream 473,1.17,0.78,0.6,16.67,ice cream,3,1,0,7,1
SYN-8f5b24ed,Synthetic confectionery 474,1.06,0.49,0.41,11.83,confectionery,2,1,0,6,1
SYN-588eb48c,Synthetic candy 475,1.14,0.65,0.64,10.35,candy,1,0,0,1,1
SYN-e3a26661,Synthetic pizza 476,1.09,0.54,0.5,18.17,pizza,2,0,1,6,1
SYN-85fb501d,Synthetic instant meals 477,1.18,0.78,0.31,14.81,instant meals,3,0,1,4,1
SYN-bc78c3d1,Synthetic confectionery 478,1.1,0.48,0.5,16.38,confectionery,1,1,0,9,1
SYN-b6b9981b,Synthetic pizza 479,0.8,0.58,0.44,14.83,pizza,2,0,1,10,1
SYN-96386896,Synthetic vegetables 480,0.8,0.57,0.56,20.16,vegetables,3,1,0,6,1
SYN-7e18dda5,Synthetic dairy products 481,0.74,0.57,0.47,10.68,dairy products,2,0,1,3,1
SYN-96abb05a,Synthetic bakery products 482,0.78,0.53,0.56,20.35,bakery products,2,1,0,7,1
SYN-94af5198,Synthetic bakery products 483,0.66,0.43,0.28,4.34,bakery products,3,1,0,8,1
SYN-8904cfa1,Synthetic fish 484,0.78,0.37,0.35,17.42,fish,2,0,1,6,1
SYN-56de5245,Synthetic vegetables 485,1.1,0.78,0.4,14.35,vegetables,2,1,0,1,1
SYN-bea67bad,Synthetic instant meals 486,1.18,0.78,0.6,12.46,instant meals,2,0,0,7,1
SYN-8e3d24e5,Synthetic confectionery 487,1.13,0.37,0.5,11.45,confectionery,1,1,0,3,1
SYN-bcd5e48c,Synthetic bakery products 488,1.16,0.64,0.61,13.43,bakery products,3,1,0,5,1
SYN-eb972f44,Synthetic confectionery 489,1.12,0.38,0.5,12.37,confectionery,3,1,0,9,1
SYN-4096bf42,Synthetic bakery products 490,0.76,0.53,0.6,19.8,bakery products,2,1,0,10,1
SYN-83378ae5,Synthetic instant meals 491,1.12,0.44,0.44,15.18,instant meals,2,0,1,1,1
SYN-f810362d,Synthetic instant meals 492,0.64,0.4,0.59,9.48,instant meals,2,0,1,3,1
SYN-04c6d950,Synthetic instant meals 493,1.05,0.78,0.43,13.98,instant meals,1,0,1,7,1
SYN-4faba183,Synthetic seafood 494,1.15,0.4,0.49,13.56,seafood,1,0,1,4,1
SYN-3609faa1,Synthetic confectionery 495,1.1,0.36,0.48,12.22,confectionery,1,1,0,5,1
SYN-c163a63e,Synthetic instant meals 496,1.09,0.47,0.44,12.12,instant meals,2,0,0,8,1
SYN-17960e4e,Synthetic bakery products 497,0.68,0.4,0.58,9.94,bakery products,2,1,0,9,1
SYN-0cce7b2e,Synthetic dairy products 498,0.62,0.25,0.29,3.36,dairy products,2,0,1,8,1
SYN-ef15b0bd,Synthetic ice cream 499,1.05,0.36,0.48,10.22,ice cream,3,1,0,6,1
SYN-f4a9c8de,Synthetic bakery products 500,1.15,0.4,0.46,14.49,bakery products,3,1,0,8,1
SYN-f7958115,Synthetic potatoe products 501,0.74,0.51,0.63,17.52,potatoe products,3,0,1,10,1
SYN-74b9b826,Synthetic bakery products 502,1.05,0.75,0.53,15.33,bakery products,2,1,0,10,1
SYN-15db2bc2,Synthetic bakery products 503,0.78,0.53,0.58,19.62,bakery products,3,1,0,2,1
SYN-96f39ada,Synthetic side dish 504,1.13,0.46,0.46,11.66,side dish,1,0,1,6,1
SYN-9dcc1270,Synthetic confectionery 505,0.73,0.51,0.57,6.55,confectionery,2,1,0,10,1
SYN-41010a20,Synthetic bakery products 506,1.16,0.7,0.65,14.41,bakery products,2,1,0,7,1
SYN-8d7ffe43,Synthetic confectionery 507,0.66,0.42,0.6,10.87,confectionery,2,1,0,2,1
SYN-103c8990,Synthetic confectionery 508,1.13,0.48,0.63,10.15,confectionery,3,1,0,5,1
SYN-7a13647c,Synthetic instant meals 509,1.18,0.74,0.21,17.11,instant meals,3,0,1,9,1
SYN-aa396e07,Synthetic bakery products 510,1.09,0.47,0.43,12.74,bakery products,3,1,0,5,1
SYN-1f6380d6,Synthetic bakery products 511,0.78,0.55,0.53,20.35,bakery products,1,1,0,9,1
SYN-cd2d5ece,Synthetic candy 512,0.81,0.53,0.57,19.35,candy,2,0,1,5,1
SYN-1d56a715,Synthetic ice cream 513,0.82,0.31,0.31,14.36,ice cream,2,1,0,3,1
SYN-ba96e674,Synthetic candy 514,0.64,0.42,0.62,10.17,candy,3,0,1,5,1
SYN-919e3ff2,Synthetic instant meals 515,1.16,0.42,0.45,14.71,instant meals,2,0,1,8,1
SYN-305ac80f,Synthetic candy 516,0.77,0.54,0.49,21.69,candy,2,0,1,4,1
SYN-8344ee27,Synthetic confectionery 517,0.71,0.54,0.42,20.94,confectionery,3,1,0,5,1
SYN-6e0e8753,Synthetic side dish 518,1.1,0.37,0.48,11.78,side dish,1,0,1,7,1
SYN-dd888bab,Synthetic fish 519,1.11,0.51,0.62,17.67,fish,1,0,1,1,1
SYN-0d17c4d2,Synthetic confectionery 520,1.0,0.45,0.49,11.88,confectionery,3,1,0,2,1
SYN-b4711fdd,Synthetic ice cream 521,0.5,0.34,0.54,5.01,ice cream,3,1,0,2,1
SYN-968b2bca,Synthetic potatoe products 522,0.66,0.41,0.6,10.48,potatoe products,2,0,1,5,1
SYN-d5a350d7,Synthetic pizza 523,1.07,0.54,0.56,19.58,pizza,1,0,1,3,1
SYN-887bc73d,Synthetic bakery products 524,0.8,0.58,0.42,14.12,bakery products,2,1,0,3,1
SYN-f09b5272,Synthetic confectionery 525,0.51,0.4,0.48,7.69,confectionery,1,1,0,8,1
SYN-040ee6c4,Synthetic confectionery 526,0.8,0.57,0.24,8.87,confectionery,1,1,0,2,1
SYN-a2ee89ec,Synthetic seafood 527,0.77,0.56,0.58,6.38,seafood,2,0,1,7,1
SYN-e4378e02,Synthetic confectionery 528,0.78,0.54,0.55,20.28,confectionery,1,1,0,4,1
